TIMESTAMP,PHRASE_ID,ACCOUNT_ID,PRICE
06/15/2002 00:00:00,2,832,12.98
06/15/2002 00:00:00,2,832,12.96
06/15/2002 00:00:00,2,3976,12.98
06/15/2002 00:00:00,2,3976,12.98
06/15/2002 00:00:00,2,3976,13
06/15/2002 00:00:00,2,3976,12.99
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.99
06/15/2002 00:00:00,2,8071,12.99
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.99
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.99
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.99
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.99
06/15/2002 00:00:00,2,8071,12.99
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.98
06/15/2002 00:00:00,2,8071,12.96
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.98
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.98
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.99
06/15/2002 00:00:00,2,8648,12.98
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.99
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.98
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.98
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.98
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.98
06/15/2002 00:00:00,2,8648,12.99
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.98
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.99
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.99
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:00:00,2,8648,12.99
06/15/2002 00:00:00,2,8648,12.97
06/15/2002 00:15:00,2,832,12.97
06/15/2002 00:15:00,2,832,12.96
06/15/2002 00:15:00,2,832,12.97
06/15/2002 00:15:00,2,3976,13
06/15/2002 00:15:00,2,3976,12.99
06/15/2002 00:15:00,2,3976,12.98
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.97
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8071,12.96
06/15/2002 00:15:00,2,8071,12.98
06/15/2002 00:15:00,2,8648,12.99
06/15/2002 00:15:00,2,8648,12.98
06/15/2002 00:15:00,2,8648,12.97
06/15/2002 00:15:00,2,8648,12.98
06/15/2002 00:15:00,2,8648,12.97
06/15/2002 00:15:00,2,8648,12.98
06/15/2002 00:15:00,2,8648,12.99
06/15/2002 00:15:00,2,8648,12.98
06/15/2002 00:15:00,2,8648,12.97
06/15/2002 00:15:00,2,8648,12.98
06/15/2002 00:15:00,2,8648,12.97
06/15/2002 00:30:00,2,832,12.98
06/15/2002 00:30:00,2,832,12.97
06/15/2002 00:30:00,2,3976,13
06/15/2002 00:30:00,2,3976,12.99
06/15/2002 00:30:00,2,3976,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.99
06/15/2002 00:30:00,2,8071,12.99
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.99
06/15/2002 00:30:00,2,8071,12.99
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.99
06/15/2002 00:30:00,2,8071,12.99
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.96
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8071,12.98
06/15/2002 00:30:00,2,8648,12.99
06/15/2002 00:30:00,2,8648,12.97
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:30:00,2,8648,12.99
06/15/2002 00:30:00,2,8648,12.97
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:30:00,2,8648,12.99
06/15/2002 00:30:00,2,8648,12.97
06/15/2002 00:30:00,2,8648,12.99
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:30:00,2,8648,12.99
06/15/2002 00:30:00,2,8648,12.97
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:30:00,2,8648,12.97
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:30:00,2,8648,12.99
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:30:00,2,8648,12.97
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:30:00,2,8648,12.97
06/15/2002 00:30:00,2,8648,12.99
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:30:00,2,8648,12.99
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:30:00,2,8648,12.97
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:30:00,2,8648,12.97
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:30:00,2,8648,12.98
06/15/2002 00:45:00,2,832,12.98
06/15/2002 00:45:00,2,832,12.98
06/15/2002 00:45:00,2,832,12.96
06/15/2002 00:45:00,2,832,12.96
06/15/2002 00:45:00,2,3976,12.99
06/15/2002 00:45:00,2,3976,13
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.99
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.98
06/15/2002 00:45:00,2,8071,12.96
06/15/2002 00:45:00,2,8071,12.97
