0.0 21.4
900.0 21.41
1800.0 21.41
2700.0 21.41
3600.0 21.45
4500.0 22.37
5400.0 21.45
6300.0 21.55
7200.0 21.66
8100.0 21.73
9000.0 21.48
9900.0 21.55
10800.0 21.43
11700.0 21.4
12600.0 11.5
13500.0 11.5
14400.0 11.5
15300.0 11.45
16200.0 11.52
17100.0 11.53
18000.0 11.62
18900.0 11.44
19800.0 11.46
20700.0 11.46
21600.0 11.42
22500.0 11.48
23400.0 11.58
24300.0 11.42
25200.0 11.42
26100.0 11.45
27000.0 22.12
27900.0 11.43
28800.0 11.44
29700.0 11.43
30600.0 11.43
31500.0 11.42
32400.0 11.42
33300.0 11.42
34200.0 11.43
35100.0 11.42
36000.0 11.42
36900.0 11.44
37800.0 11.45
38700.0 11.44
39600.0 11.44
40500.0 11.45
41400.0 11.44
42300.0 11.44
43200.0 11.44
44100.0 11.44
45000.0 11.44
45900.0 11.44
46800.0 11.44
47700.0 11.44
48600.0 11.44
49500.0 11.5
50400.0 11.5
51300.0 11.78
52200.0 11.84
53100.0 20.97
54000.0 11.97
54900.0 12.03
55800.0 11.48
56700.0 11.48
57600.0 11.48
58500.0 11.48
59400.0 14.17
60300.0 14.25
61200.0 14.32
62100.0 14.42
63000.0 14.51
63900.0 14.57
64800.0 14.61
65700.0 14.72
66600.0 14.78
67500.0 14.86
68400.0 10.61
69300.0 10.63
70200.0 10.63
71100.0 10.72
72000.0 10.8
72900.0 21.41
73800.0 21.4
74700.0 11.0
75600.0 21.4
76500.0 21.4
77400.0 21.4
78300.0 21.4
79200.0 21.4
80100.0 21.41
81000.0 21.41
81900.0 21.41
82800.0 21.44
83700.0 21.41
84600.0 21.41
85500.0 21.41
