0.0 12.5
900.0 12.57
1800.0 12.7
2700.0 12.9
3600.0 13.04
4500.0 13.18
5400.0 13.36
6300.0 13.57
7200.0 13.74
8100.0 13.9
9000.0 14.05
9900.0 14.27
10800.0 14.47
11700.0 14.68
12600.0 14.86
13500.0 15.08
14400.0 15.28
15300.0 15.45
16200.0 15.55
17100.0 11.4
18000.0 11.59
18900.0 11.75
19800.0 11.9
20700.0 12.13
21600.0 12.32
22500.0 12.49
23400.0 12.73
24300.0 12.86
25200.0 12.91
26100.0 12.85
27000.0 13.02
27900.0 13.22
28800.0 13.44
29700.0 13.64
30600.0 13.8
31500.0 13.88
32400.0 13.89
33300.0 13.92
34200.0 13.93
35100.0 13.93
36000.0 13.94
36900.0 13.94
37800.0 13.97
38700.0 13.92
39600.0 13.94
40500.0 14.03
41400.0 13.93
42300.0 13.94
43200.0 13.94
44100.0 13.94
45000.0 13.92
45900.0 13.94
46800.0 14.0
47700.0 13.93
48600.0 13.92
49500.0 13.92
50400.0 13.92
51300.0 13.93
52200.0 13.92
53100.0 13.92
54000.0 13.0
54900.0 13.89
55800.0 12.99
56700.0 12.99
57600.0 13.89
58500.0 13.89
59400.0 12.98
60300.0 12.98
61200.0 12.98
62100.0 12.99
63000.0 12.99
63900.0 13.89
64800.0 12.98
65700.0 12.98
66600.0 12.97
67500.0 11.32
68400.0 11.32
69300.0 11.32
70200.0 11.34
71100.0 11.32
72000.0 11.32
72900.0 11.32
73800.0 11.3
74700.0 11.3
75600.0 11.3
76500.0 11.3
77400.0 11.3
78300.0 11.31
79200.0 12.95
80100.0 12.98
81000.0 11.41
81900.0 11.59
82800.0 11.69
83700.0 11.91
84600.0 12.14
85500.0 12.37
