0 0 -0.0131347
0 0.01 -0.0054792
0 0.02 0.00220333
0 0.03 0.00991219
0 0.04 0.0176466
0 0.05 0.0254059
0 0.06 0.0331894
0 0.07 0.0409961
0 0.08 0.0488255
0 0.09 0.0566768
0 0.1 0.0645492
0 0.11 0.0724419
0 0.12 0.0803542
0 0.13 0.0882854
0 0.14 0.0962346
0 0.15 0.104201
0 0.16 0.112184
0 0.17 0.120183
0 0.18 0.128197
0 0.19 0.136224
0 0.2 0.144266
0 0.21 0.15232
0 0.22 0.160385
0 0.23 0.168462
0 0.24 0.176549
0 0.25 0.184645
0 0.26 0.19275
0 0.27 0.200863
0 0.28 0.208983
0 0.29 0.21711
0 0.3 0.225241
0 0.31 0.233378
0 0.32 0.241518
0 0.33 0.249661
0 0.34 0.257807
0 0.35 0.265954
0 0.36 0.274102
0 0.37 0.28225
0 0.38 0.290396
0 0.39 0.298541
0 0.4 0.306684
0 0.41 0.314823
0 0.42 0.322958
0 0.43 0.331088
0 0.44 0.339212
0 0.45 0.34733
0 0.46 0.35544
0 0.47 0.363542
0 0.48 0.371636
0 0.49 0.37972
0 0.5 0.387793
0 0.51 0.395855
0 0.52 0.403905
0 0.53 0.411942
0 0.54 0.419965
0 0.55 0.427974
0 0.56 0.435968
0 0.57 0.443946
0 0.58 0.451907
0 0.59 0.459851
0 0.6 0.467776
0 0.61 0.475682
0 0.62 0.483569
0 0.63 0.491435
0 0.64 0.49928
0 0.65 0.507103
0 0.66 0.514903
0 0.67 0.522679
0 0.68 0.530431
0 0.69 0.538158
0 0.7 0.54586
0 0.71 0.553535
0 0.72 0.561183
0 0.73 0.568803
0 0.74 0.576394
0 0.75 0.583956
0 0.76 0.591488
0 0.77 0.598989
0 0.78 0.606459
0 0.79 0.613897
0 0.8 0.621302
0 0.81 0.628674
0 0.82 0.636011
0 0.83 0.643314
0 0.84 0.650581
0 0.85 0.657813
0 0.86 0.665007
0 0.87 0.672164
0 0.88 0.679283
0 0.89 0.686364
0 0.9 0.693405
0 0.91 0.700406
0 0.92 0.707367
0 0.93 0.714287
0 0.94 0.721165
0 0.95 0.728001
0 0.96 0.734793
0 0.97 0.741543
0 0.98 0.748248
0 0.99 0.754909
0.01 0 -0.0103802
0.01 0.01 -0.0027154
0.01 0.02 0.00497638
0.01 0.03 0.0126944
0.01 0.04 0.020438
0.01 0.05 0.0282063
0.01 0.06 0.0359987
0.01 0.07 0.0438144
0.01 0.08 0.0516527
0.01 0.09 0.0595127
0.01 0.1 0.0673938
0.01 0.11 0.0752952
0.01 0.12 0.0832161
0.01 0.13 0.0911558
0.01 0.14 0.0991135
0.01 0.15 0.107088
0.01 0.16 0.11508
0.01 0.17 0.123087
0.01 0.18 0.131108
0.01 0.19 0.139144
0.01 0.2 0.147194
0.01 0.21 0.155256
0.01 0.22 0.163329
0.01 0.23 0.171414
0.01 0.24 0.179508
0.01 0.25 0.187612
0.01 0.26 0.195725
0.01 0.27 0.203845
0.01 0.28 0.211973
0.01 0.29 0.220106
0.01 0.3 0.228245
0.01 0.31 0.236389
0.01 0.32 0.244536
0.01 0.33 0.252687
0.01 0.34 0.260839
0.01 0.35 0.268993
0.01 0.36 0.277147
0.01 0.37 0.285302
0.01 0.38 0.293455
0.01 0.39 0.301606
0.01 0.4 0.309755
0.01 0.41 0.3179
0.01 0.42 0.326042
0.01 0.43 0.334178
0.01 0.44 0.342308
0.01 0.45 0.350432
0.01 0.46 0.358548
0.01 0.47 0.366656
0.01 0.48 0.374755
0.01 0.49 0.382844
0.01 0.5 0.390923
0.01 0.51 0.39899
0.01 0.52 0.407046
0.01 0.53 0.415088
0.01 0.54 0.423116
0.01 0.55 0.43113
0.01 0.56 0.439129
0.01 0.57 0.447112
0.01 0.58 0.455077
0.01 0.59 0.463026
0.01 0.6 0.470956
0.01 0.61 0.478866
0.01 0.62 0.486757
0.01 0.63 0.494628
0.01 0.64 0.502476
0.01 0.65 0.510303
0.01 0.66 0.518107
0.01 0.67 0.525887
0.01 0.68 0.533643
0.01 0.69 0.541374
0.01 0.7 0.549079
0.01 0.71 0.556757
0.01 0.72 0.564408
0.01 0.73 0.572031
0.01 0.74 0.579626
0.01 0.75 0.587191
0.01 0.76 0.594726
0.01 0.77 0.60223
0.01 0.78 0.609702
0.01 0.79 0.617143
0.01 0.8 0.62455
0.01 0.81 0.631924
0.01 0.82 0.639264
0.01 0.83 0.646569
0.01 0.84 0.653838
0.01 0.85 0.661071
0.01 0.86 0.668268
0.01 0.87 0.675426
0.01 0.88 0.682547
0.01 0.89 0.689629
0.01 0.9 0.696672
0.01 0.91 0.703674
0.01 0.92 0.710636
0.01 0.93 0.717557
0.01 0.94 0.724436
0.01 0.95 0.731272
0.01 0.96 0.738066
0.01 0.97 0.744816
0.01 0.98 0.751522
0.01 0.99 0.758183
0.02 0 -0.00761454
0.02 0.01 5.93046e-05
0.02 0.02 0.00776007
0.02 0.03 0.015487
0.02 0.04 0.0232395
0.02 0.05 0.0310166
0.02 0.06 0.0388178
0.02 0.07 0.0466422
0.02 0.08 0.054489
0.02 0.09 0.0623576
0.02 0.1 0.0702472
0.02 0.11 0.078157
0.02 0.12 0.0860862
0.02 0.13 0.0940342
0.02 0.14 0.102
0.02 0.15 0.109983
0.02 0.16 0.117982
0.02 0.17 0.125997
0.02 0.18 0.134027
0.02 0.19 0.142071
0.02 0.2 0.150128
0.02 0.21 0.158197
0.02 0.22 0.166279
0.02 0.23 0.174371
0.02 0.24 0.182473
0.02 0.25 0.190584
0.02 0.26 0.198704
0.02 0.27 0.206832
0.02 0.28 0.214966
0.02 0.29 0.223107
0.02 0.3 0.231253
0.02 0.31 0.239403
0.02 0.32 0.247557
0.02 0.33 0.255714
0.02 0.34 0.263874
0.02 0.35 0.272034
0.02 0.36 0.280195
0.02 0.37 0.288356
0.02 0.38 0.296515
0.02 0.39 0.304673
0.02 0.4 0.312828
0.02 0.41 0.320979
0.02 0.42 0.329126
0.02 0.43 0.337268
0.02 0.44 0.345404
0.02 0.45 0.353534
0.02 0.46 0.361655
0.02 0.47 0.369769
0.02 0.48 0.377873
0.02 0.49 0.385968
0.02 0.5 0.394052
0.02 0.51 0.402124
0.02 0.52 0.410184
0.02 0.53 0.418232
0.02 0.54 0.426265
0.02 0.55 0.434284
0.02 0.56 0.442287
0.02 0.57 0.450274
0.02 0.58 0.458244
0.02 0.59 0.466197
0.02 0.6 0.474131
0.02 0.61 0.482046
0.02 0.62 0.489941
0.02 0.63 0.497815
0.02 0.64 0.505668
0.02 0.65 0.513498
0.02 0.66 0.521306
0.02 0.67 0.52909
0.02 0.68 0.536849
0.02 0.69 0.544583
0.02 0.7 0.552291
0.02 0.71 0.559973
0.02 0.72 0.567627
0.02 0.73 0.575253
0.02 0.74 0.58285
0.02 0.75 0.590418
0.02 0.76 0.597955
0.02 0.77 0.605462
0.02 0.78 0.612937
0.02 0.79 0.62038
0.02 0.8 0.627789
0.02 0.81 0.635165
0.02 0.82 0.642507
0.02 0.83 0.649814
0.02 0.84 0.657085
0.02 0.85 0.66432
0.02 0.86 0.671518
0.02 0.87 0.678678
0.02 0.88 0.6858
0.02 0.89 0.692883
0.02 0.9 0.699927
0.02 0.91 0.70693
0.02 0.92 0.713893
0.02 0.93 0.720815
0.02 0.94 0.727694
0.02 0.95 0.734532
0.02 0.96 0.741326
0.02 0.97 0.748076
0.02 0.98 0.754782
0.02 0.99 0.761443
0.03 0 -0.00483803
0.03 0.01 0.00284462
0.03 0.02 0.0105541
0.03 0.03 0.0182898
0.03 0.04 0.0260509
0.03 0.05 0.0338366
0.03 0.06 0.0416462
0.03 0.07 0.049479
0.03 0.08 0.0573343
0.03 0.09 0.0652111
0.03 0.1 0.0731089
0.03 0.11 0.0810269
0.03 0.12 0.0889642
0.03 0.13 0.0969202
0.03 0.14 0.104894
0.03 0.15 0.112885
0.03 0.16 0.120892
0.03 0.17 0.128915
0.03 0.18 0.136952
0.03 0.19 0.145003
0.03 0.2 0.153068
0.03 0.21 0.161145
0.03 0.22 0.169233
0.03 0.23 0.177333
0.03 0.24 0.185442
0.03 0.25 0.193561
0.03 0.26 0.201688
0.03 0.27 0.209822
0.03 0.28 0.217964
0.03 0.29 0.226111
0.03 0.3 0.234264
0.03 0.31 0.242421
0.03 0.32 0.250581
0.03 0.33 0.258745
0.03 0.34 0.266911
0.03 0.35 0.275077
0.03 0.36 0.283244
0.03 0.37 0.291411
0.03 0.38 0.299577
0.03 0.39 0.30774
0.03 0.4 0.315901
0.03 0.41 0.324058
0.03 0.42 0.332211
0.03 0.43 0.340359
0.03 0.44 0.3485
0.03 0.45 0.356635
0.03 0.46 0.364762
0.03 0.47 0.372881
0.03 0.48 0.38099
0.03 0.49 0.38909
0.03 0.5 0.397179
0.03 0.51 0.405256
0.03 0.52 0.413321
0.03 0.53 0.421373
0.03 0.54 0.429411
0.03 0.55 0.437434
0.03 0.56 0.445442
0.03 0.57 0.453433
0.03 0.58 0.461408
0.03 0.59 0.469364
0.03 0.6 0.477302
0.03 0.61 0.485221
0.03 0.62 0.49312
0.03 0.63 0.500998
0.03 0.64 0.508854
0.03 0.65 0.516688
0.03 0.66 0.524499
0.03 0.67 0.532286
0.03 0.68 0.540048
0.03 0.69 0.547786
0.03 0.7 0.555497
0.03 0.71 0.563181
0.03 0.72 0.570838
0.03 0.73 0.578467
0.03 0.74 0.586067
0.03 0.75 0.593637
0.03 0.76 0.601177
0.03 0.77 0.608686
0.03 0.78 0.616163
0.03 0.79 0.623607
0.03 0.8 0.631019
0.03 0.81 0.638397
0.03 0.82 0.645741
0.03 0.83 0.653049
0.03 0.84 0.660322
0.03 0.85 0.667558
0.03 0.86 0.674757
0.03 0.87 0.681919
0.03 0.88 0.689042
0.03 0.89 0.696126
0.03 0.9 0.703171
0.03 0.91 0.710175
0.03 0.92 0.717138
0.03 0.93 0.724061
0.03 0.94 0.730941
0.03 0.95 0.737778
0.03 0.96 0.744573
0.03 0.97 0.751323
0.03 0.98 0.758029
0.03 0.99 0.764691
0.04 0 -0.00205095
0.04 0.01 0.00564027
0.04 0.02 0.0133583
0.04 0.03 0.0211024
0.04 0.04 0.0288718
0.04 0.05 0.0366659
0.04 0.06 0.0444838
0.04 0.07 0.0523247
0.04 0.08 0.0601881
0.04 0.09 0.068073
0.04 0.1 0.0759788
0.04 0.11 0.0839047
0.04 0.12 0.0918498
0.04 0.13 0.0998136
0.04 0.14 0.107795
0.04 0.15 0.115794
0.04 0.16 0.123808
0.04 0.17 0.131838
0.04 0.18 0.139883
0.04 0.19 0.147942
0.04 0.2 0.156014
0.04 0.21 0.164098
0.04 0.22 0.172193
0.04 0.23 0.1803
0.04 0.24 0.188416
0.04 0.25 0.196541
0.04 0.26 0.204675
0.04 0.27 0.212816
0.04 0.28 0.220965
0.04 0.29 0.229118
0.04 0.3 0.237278
0.04 0.31 0.245441
0.04 0.32 0.253608
0.04 0.33 0.261778
0.04 0.34 0.269949
0.04 0.35 0.278122
0.04 0.36 0.286295
0.04 0.37 0.294468
0.04 0.38 0.302639
0.04 0.39 0.310808
0.04 0.4 0.318975
0.04 0.41 0.327137
0.04 0.42 0.335296
0.04 0.43 0.343449
0.04 0.44 0.351595
0.04 0.45 0.359735
0.04 0.46 0.367867
0.04 0.47 0.375991
0.04 0.48 0.384106
0.04 0.49 0.39221
0.04 0.5 0.400304
0.04 0.51 0.408385
0.04 0.52 0.416455
0.04 0.53 0.424511
0.04 0.54 0.432553
0.04 0.55 0.440581
0.04 0.56 0.448593
0.04 0.57 0.456588
0.04 0.58 0.464566
0.04 0.59 0.472527
0.04 0.6 0.480469
0.04 0.61 0.488391
0.04 0.62 0.496294
0.04 0.63 0.504175
0.04 0.64 0.512035
0.04 0.65 0.519872
0.04 0.66 0.527686
0.04 0.67 0.535476
0.04 0.68 0.543241
0.04 0.69 0.550981
0.04 0.7 0.558695
0.04 0.71 0.566382
0.04 0.72 0.574042
0.04 0.73 0.581673
0.04 0.74 0.589275
0.04 0.75 0.596847
0.04 0.76 0.60439
0.04 0.77 0.6119
0.04 0.78 0.61938
0.04 0.79 0.626826
0.04 0.8 0.63424
0.04 0.81 0.641619
0.04 0.82 0.648964
0.04 0.83 0.656274
0.04 0.84 0.663548
0.04 0.85 0.670785
0.04 0.86 0.677986
0.04 0.87 0.685148
0.04 0.88 0.692272
0.04 0.89 0.699357
0.04 0.9 0.706402
0.04 0.91 0.713407
0.04 0.92 0.720372
0.04 0.93 0.727294
0.04 0.94 0.734174
0.04 0.95 0.741012
0.04 0.96 0.747807
0.04 0.97 0.754557
0.04 0.98 0.761263
0.04 0.99 0.767924
0.05 0 0.000746424
0.05 0.01 0.00844597
0.05 0.02 0.0161723
0.05 0.03 0.0239246
0.05 0.04 0.0317021
0.05 0.05 0.0395042
0.05 0.06 0.0473301
0.05 0.07 0.055179
0.05 0.08 0.0630503
0.05 0.09 0.070943
0.05 0.1 0.0788565
0.05 0.11 0.08679
0.05 0.12 0.0947428
0.05 0.13 0.102714
0.05 0.14 0.110703
0.05 0.15 0.118709
0.05 0.16 0.126731
0.05 0.17 0.134768
0.05 0.18 0.14282
0.05 0.19 0.150886
0.05 0.2 0.158965
0.05 0.21 0.167056
0.05 0.22 0.175158
0.05 0.23 0.183271
0.05 0.24 0.191394
0.05 0.25 0.199526
0.05 0.26 0.207666
0.05 0.27 0.215814
0.05 0.28 0.223969
0.05 0.29 0.232129
0.05 0.3 0.240294
0.05 0.31 0.248464
0.05 0.32 0.256637
0.05 0.33 0.264812
0.05 0.34 0.27299
0.05 0.35 0.281168
0.05 0.36 0.289347
0.05 0.37 0.297525
0.05 0.38 0.305702
0.05 0.39 0.313877
0.05 0.4 0.322049
0.05 0.41 0.330217
0.05 0.42 0.33838
0.05 0.43 0.346538
0.05 0.44 0.35469
0.05 0.45 0.362835
0.05 0.46 0.370972
0.05 0.47 0.3791
0.05 0.48 0.387219
0.05 0.49 0.395328
0.05 0.5 0.403426
0.05 0.51 0.411512
0.05 0.52 0.419586
0.05 0.53 0.427646
0.05 0.54 0.435692
0.05 0.55 0.443724
0.05 0.56 0.45174
0.05 0.57 0.459739
0.05 0.58 0.467721
0.05 0.59 0.475685
0.05 0.6 0.48363
0.05 0.61 0.491556
0.05 0.62 0.499462
0.05 0.63 0.507346
0.05 0.64 0.515209
0.05 0.65 0.523049
0.05 0.66 0.530866
0.05 0.67 0.538659
0.05 0.68 0.546427
0.05 0.69 0.55417
0.05 0.7 0.561886
0.05 0.71 0.569576
0.05 0.72 0.577237
0.05 0.73 0.584871
0.05 0.74 0.592475
0.05 0.75 0.60005
0.05 0.76 0.607593
0.05 0.77 0.615106
0.05 0.78 0.622587
0.05 0.79 0.630035
0.05 0.8 0.63745
0.05 0.81 0.644831
0.05 0.82 0.652177
0.05 0.83 0.659488
0.05 0.84 0.666763
0.05 0.85 0.674002
0.05 0.86 0.681203
0.05 0.87 0.688366
0.05 0.88 0.695491
0.05 0.89 0.702577
0.05 0.9 0.709622
0.05 0.91 0.716628
0.05 0.92 0.723592
0.05 0.93 0.730515
0.05 0.94 0.737395
0.05 0.95 0.744233
0.05 0.96 0.751027
0.05 0.97 0.757777
0.05 0.98 0.764483
0.05 0.99 0.771144
0.06 0 0.00355381
0.06 0.01 0.0112614
0.06 0.02 0.0189958
0.06 0.03 0.026756
0.06 0.04 0.0345415
0.06 0.05 0.0423514
0.06 0.06 0.050185
0.06 0.07 0.0580416
0.06 0.08 0.0659204
0.06 0.09 0.0738207
0.06 0.1 0.0817417
0.06 0.11 0.0896826
0.06 0.12 0.0976427
0.06 0.13 0.105621
0.06 0.14 0.113617
0.06 0.15 0.12163
0.06 0.16 0.129659
0.06 0.17 0.137704
0.06 0.18 0.145763
0.06 0.19 0.153835
0.06 0.2 0.161921
0.06 0.21 0.170018
0.06 0.22 0.178127
0.06 0.23 0.186247
0.06 0.24 0.194376
0.06 0.25 0.202515
0.06 0.26 0.210661
0.06 0.27 0.218815
0.06 0.28 0.226976
0.06 0.29 0.235142
0.06 0.3 0.243313
0.06 0.31 0.251489
0.06 0.32 0.259667
0.06 0.33 0.267849
0.06 0.34 0.276032
0.06 0.35 0.284216
0.06 0.36 0.2924
0.06 0.37 0.300584
0.06 0.38 0.308766
0.06 0.39 0.316946
0.06 0.4 0.325122
0.06 0.41 0.333295
0.06 0.42 0.341464
0.06 0.43 0.349626
0.06 0.44 0.357783
0.06 0.45 0.365932
0.06 0.46 0.374074
0.06 0.47 0.382207
0.06 0.48 0.39033
0.06 0.49 0.398443
0.06 0.5 0.406546
0.06 0.51 0.414636
0.06 0.52 0.422714
0.06 0.53 0.430778
0.06 0.54 0.438828
0.06 0.55 0.446863
0.06 0.56 0.454882
0.06 0.57 0.462885
0.06 0.58 0.470871
0.06 0.59 0.478838
0.06 0.6 0.486787
0.06 0.61 0.494716
0.06 0.62 0.502624
0.06 0.63 0.510512
0.06 0.64 0.518377
0.06 0.65 0.52622
0.06 0.66 0.53404
0.06 0.67 0.541835
0.06 0.68 0.549606
0.06 0.69 0.557351
0.06 0.7 0.565069
0.06 0.71 0.572761
0.06 0.72 0.580425
0.06 0.73 0.58806
0.06 0.74 0.595666
0.06 0.75 0.603243
0.06 0.76 0.610788
0.06 0.77 0.618302
0.06 0.78 0.625785
0.06 0.79 0.633234
0.06 0.8 0.64065
0.06 0.81 0.648033
0.06 0.82 0.65538
0.06 0.83 0.662692
0.06 0.84 0.669968
0.06 0.85 0.677207
0.06 0.86 0.684409
0.06 0.87 0.691573
0.06 0.88 0.698698
0.06 0.89 0.705784
0.06 0.9 0.71283
0.06 0.91 0.719835
0.06 0.92 0.7268
0.06 0.93 0.733722
0.06 0.94 0.740603
0.06 0.95 0.74744
0.06 0.96 0.754234
0.06 0.97 0.760984
0.06 0.98 0.767689
0.06 0.99 0.774349
0.07 0 0.00637093
0.07 0.01 0.0140864
0.07 0.02 0.0218285
0.07 0.03 0.0295964
0.07 0.04 0.0373895
0.07 0.05 0.045207
0.07 0.06 0.0530482
0.07 0.07 0.0609122
0.07 0.08 0.0687984
0.07 0.09 0.076706
0.07 0.1 0.0846342
0.07 0.11 0.0925822
0.07 0.12 0.100549
0.07 0.13 0.108535
0.07 0.14 0.116538
0.07 0.15 0.124558
0.07 0.16 0.132594
0.07 0.17 0.140645
0.07 0.18 0.14871
0.07 0.19 0.156789
0.07 0.2 0.164881
0.07 0.21 0.172985
0.07 0.22 0.181101
0.07 0.23 0.189227
0.07 0.24 0.197362
0.07 0.25 0.205507
0.07 0.26 0.213659
0.07 0.27 0.221819
0.07 0.28 0.229985
0.07 0.29 0.238157
0.07 0.3 0.246334
0.07 0.31 0.254515
0.07 0.32 0.2627
0.07 0.33 0.270886
0.07 0.34 0.279075
0.07 0.35 0.287264
0.07 0.36 0.295453
0.07 0.37 0.303642
0.07 0.38 0.311829
0.07 0.39 0.320014
0.07 0.4 0.328196
0.07 0.41 0.336373
0.07 0.42 0.344546
0.07 0.43 0.352713
0.07 0.44 0.360874
0.07 0.45 0.369028
0.07 0.46 0.377174
0.07 0.47 0.385311
0.07 0.48 0.393439
0.07 0.49 0.401556
0.07 0.5 0.409662
0.07 0.51 0.417756
0.07 0.52 0.425838
0.07 0.53 0.433906
0.07 0.54 0.441959
0.07 0.55 0.449998
0.07 0.56 0.45802
0.07 0.57 0.466026
0.07 0.58 0.474015
0.07 0.59 0.481986
0.07 0.6 0.489937
0.07 0.61 0.497869
0.07 0.62 0.50578
0.07 0.63 0.513671
0.07 0.64 0.521539
0.07 0.65 0.529384
0.07 0.66 0.537206
0.07 0.67 0.545004
0.07 0.68 0.552777
0.07 0.69 0.560524
0.07 0.7 0.568245
0.07 0.71 0.575938
0.07 0.72 0.583604
0.07 0.73 0.591241
0.07 0.74 0.598849
0.07 0.75 0.606426
0.07 0.76 0.613973
0.07 0.77 0.621489
0.07 0.78 0.628972
0.07 0.79 0.636423
0.07 0.8 0.64384
0.07 0.81 0.651223
0.07 0.82 0.658572
0.07 0.83 0.665884
0.07 0.84 0.673161
0.07 0.85 0.6804
0.07 0.86 0.687603
0.07 0.87 0.694767
0.07 0.88 0.701892
0.07 0.89 0.708978
0.07 0.9 0.716024
0.07 0.91 0.72303
0.07 0.92 0.729994
0.07 0.93 0.736916
0.07 0.94 0.743796
0.07 0.95 0.750633
0.07 0.96 0.757426
0.07 0.97 0.764176
0.07 0.98 0.77088
0.07 0.99 0.777539
0.08 0 0.00919749
